150,340,1,0.99892,1,1
150,340,1,0.99892,1,1
150,340,1,0.99892,1,1
150,340,1,0.99892,1,1
150,340,1,0.99892,1,1
150,340,1,0.99892,1,1
150,340,1,0.99892,1,1
150,340,1,0.99892,1,1
150,340,1,0.99892,1,1
150,340,1,0.99784,1,1
150,340,1,0.99784,1,1
150,340,1,0.99784,1,1
150,340,1,0.99784,1,1
150,340,1,0.99784,1,1
150,340,1,0.99676,1,1
150,340,1,0.99568,1,1
150,340,1,0.99568,1,1
150,340,1,0.9946,1,1
150,340,1,0.99352,1,1
150,340,1,0.99352,1,1
150,340,1,0.99136,1,1
150,340,0.99889,0.99136,1,1
150,340,0.99889,0.99028,1,1
150,340,0.99889,0.98812,1,1
150,340,0.99889,0.98812,1,1
150,340,0.99889,0.98704,1,1
150,340,0.99889,0.98704,1,1
150,340,0.99666,0.98704,1,1
150,340,0.99554,0.98488,1,1
150,340,0.99331,0.98272,1,1
150,340,0.99108,0.97948,1,1
150,340,0.98997,0.97624,1,1
150,340,0.98216,0.97516,1,1
150,340,0.98105,0.973,1,1
150,340,0.97993,0.97084,1,1
150,340,0.97324,0.96544,1,1
150,340,0.96656,0.95572,1,1
150,340,0.95987,0.94708,1,1
150,340,0.94983,0.93197,1,1
150,340,0.94203,0.91469,1,1
150,340,0.93423,0.90497,1,1
150,340,0.92085,0.88661,1,1
150,340,0.91416,0.86501,1,1
150,340,0.89744,0.85097,1,1
150,340,0.86957,0.83693,1,1
150,340,0.84838,0.81641,0.999,1
150,340,0.82386,0.78834,0.998,1
150,340,0.78707,0.7689,0.996,1
150,340,0.75251,0.73866,0.993,1
150,340,0.72241,0.71598,0.983,1
150,340,0.68116,0.69222,0.978,1
150,340,0.64548,0.66415,0.962,1
150,340,0.61873,0.64039,0.946,0.999
150,340,0.57971,0.61987,0.922,0.997
150,340,0.54292,0.58747,0.895,0.996
150,340,0.50836,0.5594,0.864,0.995
150,340,0.47492,0.51296,0.817,0.993
150,340,0.43813,0.47192,0.761,0.989
150,340,0.40134,0.44384,0.717,0.985
150,340,0.35897,0.41577,0.659,0.977
150,340,0.32219,0.38769,0.604,0.975
150,340,0.29543,0.35961,0.556,0.963
150,340,0.26421,0.32721,0.504,0.955
150,340,0.2408,0.29914,0.46,0.937
150,340,0.20959,0.2635,0.398,0.92
150,340,0.17949,0.23542,0.359,0.905
150,340,0.16165,0.21598,0.324,0.882
150,340,0.13935,0.1987,0.293,0.864
150,340,0.11817,0.18143,0.264,0.842
150,340,0.10368,0.16847,0.237,0.819
150,340,0.095875,0.14579,0.217,0.786
150,340,0.081382,0.13175,0.196,0.759
150,340,0.073579,0.11879,0.179,0.722
150,340,0.06689,0.11231,0.161,0.693
150,340,0.06243,0.096112,0.143,0.648
150,340,0.057971,0.083153,0.132,0.608
150,340,0.052397,0.073434,0.119,0.572
150,340,0.045708,0.063715,0.112,0.528
150,340,0.044593,0.058315,0.103,0.496
150,340,0.036789,0.052916,0.089,0.469
150,340,0.033445,0.045356,0.08,0.43
150,340,0.028986,0.036717,0.077,0.409
150,340,0.023411,0.028078,0.07,0.382
150,340,0.022297,0.024838,0.057,0.344
150,340,0.016722,0.021598,0.056,0.321
150,340,0.014493,0.020518,0.051,0.292
150,340,0.013378,0.018359,0.047,0.27
150,340,0.012263,0.016199,0.039,0.245
150,340,0.010033,0.015119,0.036,0.219
150,340,0.0078038,0.014039,0.03,0.195
150,340,0.0055741,0.0097192,0.024,0.173
150,340,0.0033445,0.0075594,0.023,0.149
150,340,0.0033445,0.0064795,0.021,0.133
150,340,0.0033445,0.0064795,0.019,0.123
150,340,0.0033445,0.0053996,0.017,0.112
150,340,0.0033445,0.0032397,0.015,0.096
150,340,0.0033445,0.0032397,0.013,0.084
150,340,0.0033445,0.0032397,0.01,0.069
150,340,0.0033445,0.0021598,0.009,0.063
150,340,0.0033445,0.0021598,0.008,0.056
150,340,0.0033445,0.0021598,0.008,0.05
150,340,0.0022297,0.0021598,0.008,0.046
150,340,0.0022297,0.0010799,0.008,0.041
150,340,0.0022297,0.0010799,0.007,0.038
150,340,0.0022297,0.0010799,0.006,0.034
150,340,0.0022297,0.0010799,0.006,0.031
150,340,0.0022297,0.0010799,0.006,0.029
150,340,0.0011148,0.0010799,0.006,0.024
150,340,0.0011148,0.0010799,0.006,0.022
150,340,0.0011148,0.0010799,0.006,0.02
150,340,0.0011148,0,0.006,0.018
150,340,0.0011148,0,0.006,0.017
150,340,0.0011148,0,0.004,0.014
150,340,0.0011148,0,0.004,0.013
150,340,0.0011148,0,0.004,0.012
150,340,0.0011148,0,0.004,0.011
150,340,0.0011148,0,0.004,0.011
150,340,0.0011148,0,0.004,0.009
150,340,0.0011148,0,0.004,0.008
150,340,0.0011148,0,0.004,0.005
150,340,0,0,0.004,0.004
