480,250,1,1,1,1
480,250,1,1,1,1
480,250,1,1,1,1
480,250,1,1,1,1
480,250,1,1,1,1
480,250,1,1,1,1
480,250,1,1,1,1
480,250,1,1,1,1
480,250,1,1,1,1
480,250,1,1,1,1
480,250,1,1,1,1
480,250,1,0.99798,1,1
480,250,1,0.99798,1,1
480,250,1,0.99798,1,1
480,250,1,0.99798,1,1
480,250,1,0.99798,1,1
480,250,1,0.99596,1,1
480,250,1,0.99596,1,1
480,250,1,0.99596,1,1
480,250,1,0.99596,1,1
480,250,1,0.99596,1,1
480,250,1,0.99596,1,1
480,250,1,0.99596,1,1
480,250,1,0.99596,1,1
480,250,1,0.99394,1,1
480,250,1,0.99192,1,1
480,250,1,0.9899,1,1
480,250,1,0.98788,1,1
480,250,1,0.98788,1,1
480,250,1,0.98586,1,1
480,250,0.99797,0.98384,1,1
480,250,0.99797,0.97374,1,1
480,250,0.99797,0.96768,1,1
480,250,0.99797,0.96162,1,1
480,250,0.99797,0.95354,1,1
480,250,0.9939,0.94545,1,1
480,250,0.9939,0.93939,1,1
480,250,0.9939,0.93939,1,1
480,250,0.9939,0.92929,1,1
480,250,0.9878,0.92323,1,1
480,250,0.98171,0.91919,1,1
480,250,0.97154,0.89697,1,1
480,250,0.96748,0.89495,1,1
480,250,0.95935,0.88485,1,1
480,250,0.94919,0.87273,1,1
480,250,0.94106,0.84242,1,1
480,250,0.93089,0.83232,0.999,1
480,250,0.9126,0.81414,0.997,1
480,250,0.90041,0.79798,0.996,1
480,250,0.87805,0.76768,0.995,1
480,250,0.84959,0.74343,0.991,1
480,250,0.80894,0.72323,0.983,1
480,250,0.78455,0.69293,0.967,1
480,250,0.73984,0.66869,0.955,1
480,250,0.68293,0.65657,0.921,0.999
480,250,0.63415,0.6303,0.879,0.998
480,250,0.58333,0.6,0.83,0.993
480,250,0.52846,0.55354,0.787,0.99
480,250,0.49593,0.50909,0.729,0.983
480,250,0.44106,0.48687,0.677,0.974
480,250,0.39228,0.45051,0.61,0.969
480,250,0.35772,0.41212,0.552,0.957
480,250,0.31098,0.37374,0.501,0.944
480,250,0.28049,0.33737,0.447,0.93
480,250,0.24797,0.30505,0.393,0.917
480,250,0.20935,0.27879,0.347,0.9
480,250,0.17886,0.25657,0.307,0.886
480,250,0.16667,0.24444,0.274,0.864
480,250,0.14431,0.20202,0.239,0.843
480,250,0.13618,0.1798,0.213,0.821
480,250,0.12195,0.16162,0.193,0.794
480,250,0.10569,0.14545,0.174,0.768
480,250,0.10366,0.12727,0.15,0.74
480,250,0.089431,0.10707,0.137,0.711
480,250,0.079268,0.09899,0.118,0.672
480,250,0.073171,0.09697,0.107,0.632
480,250,0.060976,0.090909,0.093,0.59
480,250,0.050813,0.078788,0.088,0.555
480,250,0.04878,0.072727,0.082,0.516
480,250,0.042683,0.072727,0.071,0.486
480,250,0.034553,0.064646,0.065,0.455
480,250,0.028455,0.060606,0.057,0.421
480,250,0.026423,0.050505,0.052,0.386
480,250,0.026423,0.044444,0.046,0.359
480,250,0.026423,0.038384,0.043,0.334
480,250,0.020325,0.036364,0.038,0.304
480,250,0.020325,0.032323,0.032,0.287
480,250,0.020325,0.028283,0.027,0.267
480,250,0.018293,0.028283,0.024,0.246
480,250,0.018293,0.022222,0.022,0.221
480,250,0.014228,0.020202,0.019,0.203
480,250,0.0081301,0.020202,0.017,0.18
480,250,0.0081301,0.014141,0.013,0.162
480,250,0.0060976,0.014141,0.012,0.145
480,250,0.0060976,0.014141,0.012,0.13
480,250,0.0060976,0.014141,0.011,0.11
480,250,0.0060976,0.014141,0.011,0.098
480,250,0.004065,0.014141,0.009,0.09
480,250,0.0020325,0.010101,0.007,0.081
480,250,0.0020325,0.0080808,0.006,0.074
480,250,0.0020325,0.0060606,0.004,0.068
480,250,0,0.0060606,0.004,0.066
480,250,0,0.0040404,0.003,0.055
480,250,0,0.0040404,0.003,0.047
480,250,0,0.0040404,0.002,0.042
480,250,0,0.0040404,0.002,0.035
480,250,0,0.0020202,0.002,0.027
480,250,0,0.0020202,0.002,0.025
480,250,0,0.0020202,0.002,0.021
480,250,0,0.0020202,0.002,0.019
480,250,0,0.0020202,0.001,0.017
480,250,0,0.0020202,0.001,0.015
480,250,0,0.0020202,0.001,0.014
480,250,0,0,0.001,0.012
480,250,0,0,0.001,0.011
480,250,0,0,0.001,0.011
480,250,0,0,0.001,0.01
480,250,0,0,0.001,0.008
480,250,0,0,0.001,0.007
480,250,0,0,0.001,0.006
480,250,0,0,0,0.005
