60,140,1,0.99899,1,1
60,140,1,0.99899,1,1
60,140,1,0.99899,1,1
60,140,1,0.99899,1,1
60,140,1,0.99899,1,1
60,140,1,0.99899,1,1
60,140,1,0.99899,1,1
60,140,1,0.99899,1,1
60,140,1,0.99899,1,1
60,140,1,0.99797,1,1
60,140,1,0.99797,1,1
60,140,1,0.99696,1,1
60,140,0.99898,0.99493,1,1
60,140,0.99797,0.99493,1,1
60,140,0.99797,0.99493,1,1
60,140,0.99797,0.99493,1,1
60,140,0.99695,0.99391,1,1
60,140,0.99492,0.99391,1,1
60,140,0.99492,0.99189,1,1
60,140,0.99391,0.99189,1,1
60,140,0.99188,0.98986,1,1
60,140,0.99188,0.98884,1,1
60,140,0.99086,0.9858,1,1
60,140,0.98579,0.98377,1,1
60,140,0.98376,0.98174,1,1
60,140,0.98376,0.97972,1,1
60,140,0.98173,0.97972,1,1
60,140,0.97868,0.97667,1,1
60,140,0.97563,0.97262,1,1
60,140,0.96853,0.97262,1,1
60,140,0.96751,0.96957,1,1
60,140,0.96345,0.9645,1,1
60,140,0.95838,0.95842,1,1
60,140,0.95736,0.95233,1,1
60,140,0.95127,0.94523,1,1
60,140,0.94822,0.93915,1,1
60,140,0.93807,0.92901,1,1
60,140,0.93096,0.92089,1,1
60,140,0.92183,0.91379,1,1
60,140,0.90152,0.89858,1,1
60,140,0.88934,0.88641,1,1
60,140,0.87107,0.87424,1,1
60,140,0.85381,0.85903,1,1
60,140,0.83553,0.83976,1,1
60,140,0.81421,0.81034,1,1
60,140,0.79695,0.78803,1,1
60,140,0.77766,0.76471,1,1
60,140,0.74518,0.72819,1,1
60,140,0.71066,0.69878,0.998,1
60,140,0.67107,0.67647,0.994,1
60,140,0.63655,0.64503,0.992,1
60,140,0.60102,0.60953,0.988,1
60,140,0.57157,0.57505,0.969,0.999
60,140,0.53299,0.54767,0.945,0.999
60,140,0.48832,0.51318,0.918,0.997
60,140,0.45178,0.47465,0.88,0.995
60,140,0.41726,0.45538,0.833,0.994
60,140,0.37259,0.41278,0.778,0.989
60,140,0.3401,0.39148,0.727,0.986
60,140,0.30152,0.36511,0.67,0.986
60,140,0.27411,0.33266,0.619,0.979
60,140,0.25888,0.30832,0.548,0.972
60,140,0.21929,0.29209,0.473,0.963
60,140,0.19492,0.26673,0.428,0.952
60,140,0.1736,0.24848,0.384,0.939
60,140,0.15635,0.22921,0.349,0.923
60,140,0.14822,0.20183,0.319,0.904
60,140,0.13604,0.18864,0.29,0.886
60,140,0.12183,0.1714,0.259,0.858
60,140,0.10355,0.15619,0.238,0.828
60,140,0.088325,0.143,0.213,0.812
60,140,0.080203,0.13387,0.192,0.777
60,140,0.06599,0.11359,0.168,0.753
60,140,0.055838,0.10446,0.152,0.725
60,140,0.052792,0.09432,0.136,0.69
60,140,0.046701,0.084178,0.118,0.654
60,140,0.039594,0.073022,0.107,0.623
60,140,0.035533,0.065923,0.096,0.587
60,140,0.032487,0.053753,0.082,0.559
60,140,0.028426,0.045639,0.077,0.515
60,140,0.025381,0.039554,0.07,0.487
60,140,0.020305,0.036511,0.066,0.459
60,140,0.014213,0.036511,0.061,0.426
60,140,0.012183,0.034483,0.056,0.396
60,140,0.010152,0.030426,0.052,0.369
60,140,0.0060914,0.028398,0.049,0.337
60,140,0.0040609,0.027383,0.043,0.31
60,140,0.0040609,0.023327,0.04,0.291
60,140,0.0040609,0.021298,0.034,0.263
60,140,0.0040609,0.01927,0.027,0.236
60,140,0.0040609,0.018256,0.025,0.213
60,140,0.0040609,0.017241,0.021,0.189
60,140,0.0040609,0.015213,0.019,0.173
60,140,0.0040609,0.014199,0.018,0.148
60,140,0.0030457,0.013185,0.017,0.136
60,140,0.0030457,0.01217,0.016,0.121
60,140,0.0030457,0.011156,0.015,0.106
60,140,0.0030457,0.0091278,0.014,0.089
60,140,0.0030457,0.0091278,0.013,0.077
60,140,0.0030457,0.0091278,0.011,0.069
60,140,0.0030457,0.0091278,0.01,0.058
60,140,0.0030457,0.0070994,0.009,0.055
60,140,0.0030457,0.0070994,0.009,0.047
60,140,0.0030457,0.0060852,0.009,0.038
60,140,0.0020305,0.0060852,0.008,0.035
60,140,0.0020305,0.0060852,0.008,0.031
60,140,0.0020305,0.0040568,0.007,0.027
60,140,0.0020305,0.0040568,0.006,0.026
60,140,0.0020305,0.0040568,0.006,0.024
60,140,0.0020305,0.0030426,0.005,0.02
60,140,0.0020305,0.0030426,0.003,0.017
60,140,0.0020305,0.0030426,0.003,0.016
60,140,0.0010152,0.0030426,0.003,0.015
60,140,0.0010152,0.0020284,0.003,0.014
60,140,0.0010152,0.0020284,0.003,0.012
60,140,0.0010152,0.0020284,0.003,0.011
60,140,0.0010152,0.0010142,0.003,0.01
60,140,0.0010152,0.0010142,0.003,0.009
60,140,0.0010152,0.0010142,0.002,0.009
60,140,0.0010152,0.0010142,0.002,0.007
60,140,0.0010152,0.0010142,0.002,0.005
