290,420,1,1,1,1
290,420,1,0.99868,1,1
290,420,1,0.99868,1,1
290,420,1,0.99868,1,1
290,420,1,0.99868,1,1
290,420,1,0.99868,1,1
290,420,1,0.99868,1,1
290,420,1,0.99736,1,1
290,420,1,0.99736,1,1
290,420,1,0.99736,1,1
290,420,1,0.99604,1,1
290,420,1,0.99604,1,1
290,420,1,0.99604,1,1
290,420,1,0.99604,1,1
290,420,1,0.99604,1,1
290,420,1,0.99604,1,1
290,420,1,0.99604,1,1
290,420,1,0.99604,1,1
290,420,1,0.9934,1,1
290,420,1,0.9934,1,1
290,420,1,0.9934,1,1
290,420,1,0.99208,1,1
290,420,1,0.99208,1,1
290,420,1,0.98945,1,1
290,420,1,0.98813,1,1
290,420,1,0.98681,1,1
290,420,1,0.98417,1,1
290,420,1,0.98153,1,1
290,420,0.99866,0.98021,1,1
290,420,0.99866,0.97889,1,1
290,420,0.99732,0.97625,1,1
290,420,0.99465,0.97361,1,1
290,420,0.99465,0.9723,1,1
290,420,0.98929,0.97098,1,1
290,420,0.98527,0.96702,1,1
290,420,0.9826,0.96306,1,1
290,420,0.97858,0.95515,1,1
290,420,0.97724,0.94987,1,1
290,420,0.97055,0.94327,1,1
290,420,0.96519,0.92876,1,1
290,420,0.95448,0.91821,1,1
290,420,0.94913,0.91161,1,1
290,420,0.93842,0.90106,1,1
290,420,0.92503,0.88786,1,1
290,420,0.90361,0.87203,0.999,1
290,420,0.89023,0.85092,0.998,1
290,420,0.87015,0.82586,0.997,1
290,420,0.85141,0.80739,0.997,1
290,420,0.82062,0.77968,0.996,1
290,420,0.79652,0.75198,0.994,1
290,420,0.7577,0.72427,0.987,1
290,420,0.7162,0.69657,0.977,1
290,420,0.68273,0.66755,0.965,1
290,420,0.63186,0.63852,0.938,0.999
290,420,0.5917,0.59235,0.913,0.998
290,420,0.55422,0.55409,0.882,0.996
290,420,0.51673,0.52507,0.835,0.996
290,420,0.47523,0.49472,0.791,0.993
290,420,0.43507,0.4657,0.734,0.99
290,420,0.39357,0.43404,0.68,0.982
290,420,0.36145,0.39578,0.619,0.977
290,420,0.3253,0.36807,0.563,0.964
290,420,0.28782,0.34037,0.506,0.955
290,420,0.26238,0.30739,0.448,0.941
290,420,0.24096,0.28496,0.401,0.919
290,420,0.21553,0.25462,0.357,0.904
290,420,0.19009,0.23219,0.323,0.885
290,420,0.17135,0.21504,0.284,0.858
290,420,0.15529,0.19657,0.253,0.836
290,420,0.14324,0.18338,0.218,0.81
290,420,0.12851,0.16623,0.191,0.78
290,420,0.11647,0.14908,0.171,0.762
290,420,0.10576,0.13193,0.155,0.733
290,420,0.091031,0.12269,0.143,0.694
290,420,0.084337,0.10818,0.118,0.663
290,420,0.065596,0.097625,0.107,0.627
290,420,0.052209,0.088391,0.097,0.595
290,420,0.045515,0.079156,0.089,0.549
290,420,0.037483,0.068602,0.075,0.518
290,420,0.032129,0.064644,0.069,0.476
290,420,0.028112,0.056728,0.061,0.443
290,420,0.025435,0.05277,0.056,0.419
290,420,0.024096,0.048813,0.045,0.379
290,420,0.02008,0.043536,0.041,0.355
290,420,0.02008,0.038259,0.036,0.325
290,420,0.017403,0.030343,0.031,0.302
290,420,0.014726,0.027704,0.029,0.267
290,420,0.012048,0.026385,0.027,0.242
290,420,0.0093708,0.026385,0.025,0.216
290,420,0.0093708,0.023747,0.02,0.195
290,420,0.0093708,0.01715,0.019,0.175
290,420,0.0080321,0.014512,0.015,0.162
290,420,0.0080321,0.013193,0.014,0.143
290,420,0.0080321,0.0092348,0.013,0.134
290,420,0.0080321,0.0065963,0.011,0.117
290,420,0.0053548,0.0065963,0.008,0.106
290,420,0.0053548,0.0065963,0.008,0.091
290,420,0.0053548,0.0039578,0.007,0.079
290,420,0.0040161,0.0039578,0.005,0.073
290,420,0.0040161,0.0039578,0.004,0.067
290,420,0.0040161,0.0026385,0.003,0.061
290,420,0.0026774,0.0013193,0.002,0.056
290,420,0.0013387,0,0.002,0.046
290,420,0.0013387,0,0.002,0.039
290,420,0.0013387,0,0.002,0.032
290,420,0.0013387,0,0.001,0.03
290,420,0.0013387,0,0,0.023
290,420,0,0,0,0.019
290,420,0,0,0,0.016
290,420,0,0,0,0.015
290,420,0,0,0,0.014
290,420,0,0,0,0.013
290,420,0,0,0,0.011
290,420,0,0,0,0.01
290,420,0,0,0,0.008
290,420,0,0,0,0.008
290,420,0,0,0,0.007
290,420,0,0,0,0.006
290,420,0,0,0,0.005
290,420,0,0,0,0.005
290,420,0,0,0,0.005
